switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,20,18,44,6,39,22,759.7,0.581808609,344.5965513,90,164998,0.489666974,83.58036067,74,12492
2,12,20,28,6,33,14,773.1,0.556202302,330.6428664,86,165224,0.465657742,78.11408615,70,12220
2,31,18,32,8,50,33,754.6,0.591041611,362.4754837,86,167466,0.495626822,88.52637159,72,12220
2,46,18,13,10,65,48,636.6,0.697455231,445.2748979,84,165226,0.584354383,111.4231857,68,12700
2,21,16,54,3,38,23,578.6,0.763912893,451.5796751,70,164596,0.642931213,110.2350501,62,10972
4,3,20,22,0,26,3.63,193.5,2.253229974,1259.700258,98,168654,1.860465116,304.124031,76,13044
4,3,32,32,2,38,3.58,497.7,0.876029737,497.4964838,70,164952,0.739401246,119.3329315,56,8882
4,3,28,45,8,34,3.59,709.8,0.614257537,347.1146802,70,165014,0.518455903,83.67427444,60,10676
2,54,16,55,8,71,56,917.1,0.481953985,314.7682914,72,164460,0.401264857,79.54203467,62,14836
2,46,20,67,5,67,48,964.3,0.45836358,295.1965156,70,165226,0.383698019,73.41698642,58,12700
2,57,14,43,10,72,59,746.4,0.597534834,388.7379421,86,164956,0.498392283,99.24705252,72,15982
2,40,20,14,0,61,42,608.8,0.729303548,459.609067,86,168788,0.601182654,113.022339,70,12220
16,15,160,61,6,190,7.16,1031.2,0.432505818,262.5989139,88,164970,0.358805275,57.72692009,72,12356
4,3,8,4,2,14,4.428571429,137.8,2.264150943,1606.676343,46,164958,1.901306241,303.0624093,38,6474
4,3,8,4,5,14,4.428571429,137.2,2.317784257,1749.037901,56,166722,1.924198251,329.1399417,44,7266
4,3,8,16,2,14,4.428571429,82.7,3.917775091,2822.079807,82,101462,3.240628779,563.458283,68,12084
4,3,8,16,5,14,4.428571429,143.1,2.250174703,1723.801537,58,164580,1.858839972,345.3948288,46,8696
4,3,16,8,2,22,4.2,144,2.236111111,1814.083333,68,165222,1.888888889,376.9583333,58,13272
4,3,16,8,5,22,4.2,305.5,1.04091653,866.5859247,44,165098,0.877250409,179.6006547,36,13112
4,3,16,32,2,22,4.2,200.2,1.558441558,1155.134865,70,168024,1.298701299,209.9100899,60,10804
4,3,16,32,5,22,4.2,469,0.669509595,493.3859275,72,165364,0.554371002,89.60341151,62,11260
4,3,32,16,2,38,4.096774194,353.4,0.882852292,648.0022637,86,164454,0.741369553,120.9168081,70,12188
4,3,32,16,5,38,4.096774194,198.1,1.605249874,1246.511863,44,164458,1.362948006,244.4522968,36,6534
4,3,32,64,2,38,4.096774194,584.9,0.543682681,422.1815695,70,164458,0.454778595,82.32860318,58,10668
4,3,32,64,5,38,4.096774194,856.3,0.369029546,288.2050683,84,165216,0.312974425,56.39378722,70,12188
8,6,16,4,2,32,4.733333333,142.2,2.278481013,1772.09564,86,100696,1.88466948,347.6371308,72,12324
8,6,16,4,5,32,4.733333333,429.1,0.75040783,586.95409,74,163782,0.624563039,115.2039152,62,10940
8,6,16,16,2,32,4.733333333,117.7,2.752761257,2152.659303,72,164594,2.259983008,445.5734919,60,10824
8,6,16,16,5,32,4.733333333,134.9,2.342475908,1945.707932,84,167786,1.957005189,402.772424,70,12826
8,6,32,8,2,48,4.612903226,445.2,0.714285714,514.8068284,58,165094,0.592991914,94.11051213,46,7306
8,6,32,8,5,48,4.612903226,522.3,0.608845491,438.8014551,86,167888,0.509285851,80.47865212,70,11900
8,6,32,32,2,48,4.612903226,981.9,0.317751299,232.970771,72,168296,0.264792749,42.39331908,60,10804
8,6,32,32,5,48,4.612903226,1058.2,0.302400302,223.7573238,86,165086,0.251370251,41.72179172,70,11900
8,6,64,16,2,80,4.555555556,158.9,2.001258653,1524.97168,72,165220,1.661422278,294.9905601,60,10804
8,6,64,16,5,80,4.555555556,493.8,0.643985419,490.7492912,72,165234,0.538679627,95.20048603,62,10940
8,6,64,64,2,80,4.555555556,225.7,1.391227293,1128.232167,82,165096,1.151971644,221.6836509,66,11948
8,6,64,64,5,80,4.555555556,364,0.873626374,700.2967033,70,165362,0.730769231,138.5769231,58,10668
16,12,32,4,2,80,4.870967742,608.7,0.525710531,425.8123871,68,165360,0.433711188,84.99425004,58,11270
16,12,32,4,5,80,4.870967742,112.2,2.869875223,2316.131907,74,164950,2.406417112,490.2317291,62,14130
16,12,32,16,2,80,4.870967742,455.4,0.680720246,496.302152,66,164950,0.588493632,92.59991217,54,8650
16,12,32,16,5,80,4.870967742,262.6,1.203351104,891.1652704,86,164952,1.012947449,164.8514851,70,11900
16,12,64,8,2,112,4.80952381,152.2,2.036793693,1535.164258,72,165128,1.73455979,283.5348226,62,10906
16,12,64,8,5,112,4.80952381,178.8,1.767337808,1376.599553,68,164960,1.498881432,268.6129754,58,10668
16,12,64,32,2,112,4.80952381,373,0.863270777,660.536193,86,164598,0.71849866,128.6970509,70,12188
16,12,64,32,5,112,4.80952381,208.9,1.541407372,1179.387267,88,164592,1.282910483,229.7941599,72,12324
16,12,128,16,2,176,4.779527559,199,1.608040201,1289.969849,74,164324,1.336683417,256.3517588,64,11396
16,12,128,16,5,176,4.779527559,410.4,0.779727096,625.4922027,72,165088,0.643274854,123.9717349,60,11124
16,12,128,64,2,176,4.779527559,680.7,0.475980608,377.5231379,88,164600,0.396650507,75.34302923,72,12356
16,12,128,64,5,176,4.779527559,129.9,2.46343341,1977.444188,70,100508,2.063125481,411.3779831,58,12700
16,16,32,4,2,112,4.870967742,537.6,0.595238095,494.594494,70,164656,0.505952381,101.5029762,62,12540
16,16,32,4,5,112,4.870967742,775.9,0.420157237,343.1395798,76,164596,0.347982987,70.15337028,64,12540
16,16,32,16,2,112,4.870967742,1038.5,0.302359172,255.5859413,54,164324,0.256138662,52.15214251,42,12540
16,16,32,16,5,112,4.870967742,168.9,1.906453523,1365.222025,62,165342,1.586737715,252.0307874,48,7570
16,16,64,8,2,144,4.80952381,210.5,1.510688836,1112.389549,88,165362,1.263657957,205.8812352,72,12060
16,16,64,8,5,144,4.80952381,192.1,1.644976575,1218.2405,46,164956,1.374284227,224.6434149,38,6442
16,16,64,32,2,144,4.80952381,609.5,0.525020509,384.4036095,86,100696,0.436423298,71.02543068,70,12188
16,16,64,32,5,144,4.80952381,527.5,0.602843602,461.1981043,72,165084,0.504265403,88.03412322,62,11260
16,16,128,16,2,208,4.779527559,171.5,1.924198251,1423.148688,56,165088,1.586005831,284.96793,44,7170
16,16,128,16,5,208,4.779527559,228.4,1.392294221,1137.854641,70,166948,1.182136602,225.9019264,58,10698
16,16,128,64,2,208,4.779527559,363.2,0.875550661,708.6894273,84,164952,0.726872247,140.8700441,68,11764
16,16,128,64,5,208,4.779527559,889.5,0.362001124,289.6795953,72,164596,0.299044407,57.67284992,62,11260
8,4,16,4,2,48,2.866666667,179.5,1.805013928,1472.523677,46,165096,1.526462396,306.3509749,38,12826
8,4,16,4,5,48,2.866666667,278.4,1.142241379,832.1192529,72,164318,0.948275862,151.9252874,58,9306
8,4,16,16,2,48,2.866666667,87.1,3.605051665,2595.752009,72,165226,3.008036739,505.2353617,60,10804
8,4,16,16,5,48,2.866666667,116.4,2.714776632,2047.044674,56,164960,2.250859107,408.9003436,44,7170
8,4,32,8,2,64,2.806451613,125.8,2.511923688,1954.578696,66,164598,2.082670906,385.1669316,56,10532
8,4,32,8,5,64,2.806451613,226.9,1.427941825,1086.029088,58,100152,1.18995152,215.9453504,46,8124
8,4,32,32,2,64,2.806451613,135.5,2.376383764,1937.387454,72,101462,1.977859779,398.597786,58,12254
8,4,32,32,5,64,2.806451613,290.7,1.100791194,902.5662195,64,164592,0.908152735,184.8572411,56,12254
8,4,64,16,2,96,2.777777778,616.7,0.518890871,437.7817415,56,164950,0.434571104,90.36160208,44,13970
8,4,64,16,5,96,2.777777778,98.9,3.2760364,2217.512639,46,165090,2.68958544,426.3094034,38,6442
8,4,64,64,2,96,2.777777778,518.8,0.593677718,452.999229,64,101462,0.493446415,84.8920586,56,10532
8,4,64,64,5,96,2.777777778,489.7,0.64937717,503.589953,70,165226,0.547273841,97.49234225,60,11124
16,8,32,4,2,160,2.935483871,103.5,3.072463768,2331.78744,44,165088,2.570048309,468.2512077,36,7702
16,8,32,4,5,160,2.935483871,159.2,2.010050251,1618.655779,86,165082,1.658291457,335.7537688,70,12986
16,8,32,16,2,160,2.935483871,257.6,1.25,1049.627329,72,164322,1.040372671,222.3757764,60,16554
16,8,32,16,5,160,2.935483871,218.5,1.42791762,1037.199085,72,101462,1.180778032,189.8855835,62,11260
16,8,64,8,2,192,2.904761905,578.4,0.542876902,417.5968188,64,165090,0.449515906,77.15076072,52,9588
16,8,64,8,5,192,2.904761905,542.1,0.575539568,443.8848921,70,165088,0.479616307,85.96568899,60,11124
16,8,64,32,2,192,2.904761905,383.9,0.838760094,663.3967179,88,165090,0.703308153,132.9096119,72,12356
16,8,64,32,5,192,2.904761905,240.5,1.338877339,1074.943867,70,100288,1.097713098,213.9293139,58,10668
16,8,128,16,2,256,2.88976378,295,1.111864407,877.640678,72,165086,0.922033898,176.2508475,60,10804
16,8,128,16,5,256,2.88976378,152.4,2.060367454,1692.755906,70,165358,1.719160105,337.5459318,60,10770
16,8,128,64,2,256,2.88976378,139.7,2.276306371,1930.608447,68,165082,1.904080172,404.0658554,58,14964
16,8,128,64,5,256,2.88976378,448.7,0.704256742,516.099844,70,165132,0.592823713,94.56652552,58,10700
