switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
4,3,40,13,7,46,3.56,107.3,37.33,9.59,139,37.73,38.17,27.37,144,40.51
16,15,48,3,2,78,7.26,26.8,103.17,22.82,204,57.44,154.81,138.63,338,225.29
16,15,160,91,8,190,7.16,760.3,132.27,37.57,287,93.36,153.58,124.39,344,194.93
2,22,18,76,8,41,24,633.9,89.3,18.14,259,57.37,138.93,100.85,354,175.32
8,7,80,84,9,94,5.3,778.9,66.93,18.72,335,95.48,75.15,89.78,196,126.79
2,17,20,70,4,38,19,302.3,90.96,18.37,222,50.99,132.94,80.7,326,144.34
2,1,6,8,8,8,2.2,77.7,12.79,2.5,40,9.75,15.07,10.7,45,23.31
32,31,288,7,9,350,9.09,104.1,220.98,62.25,463,160.91,285.65,247.28,443,573.5
2,30,14,39,4,45,32,183.7,85.63,21.25,299,62.07,139.22,35.8,462,155.61
2,39,16,49,0,56,41,39.3,459.67,90.41,662,130.21,674.15,206.12,929,291.86
8,7,80,84,7,94,5.3,610.4,68.31,18.97,254,92.48,77.18,65.48,211,96.16
