switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,42,14,1,2,57,44,20.7,170.63,24.73,750,101.41,131.45,20.85,543,90.96
2,42,14,43,3,57,44,150.4,262.7,37.37,12978,1967.79,60.64,8.19,704,119.15
2,59,16,42,9,76,61,404,161.12,21.14,26193,3541.1,52.64,6.21,538,96.88
2,4,20,91,6,25,6,561.9,27.86,3.9,8036,1082.98,7.09,0.9,264,42.89
2,21,14,17,9,36,23,169.6,64.52,9.61,4000,657.36,31.33,4.25,656,107.29
2,38,18,54,9,57,40,507.1,109.22,14.72,18431,2584.27,35.84,4.29,711,118.39
2,48,20,12,5,69,50,80.2,212.71,30.26,7508,1060.48,92.99,13.25,600,90.23
2,48,20,53,10,69,50,553.5,128.7,17.07,18524,2573.78,44.56,5.22,712,126.58
2,48,20,73,10,69,50,754.5,133.3,17.43,40547,5464.34,43.67,5.03,1122,189.67
2,52,12,23,3,65,54,90.3,286.63,39.4,15009,2055.38,80.07,11.02,653,114.55
2,10,18,11,1,29,12,26.7,136.48,23.8,1239,253.3,67.15,10.59,516,84.4
2,10,18,46,2,29,12,108.2,115.44,16.85,7151,1024.32,29.02,4.2,533,86.92
2,10,18,81,0,29,12,17.9,787.93,125.54,5168,887.24,167.37,24.54,662,88.56
2,37,2,1,0,40,39,17.1,86.26,11.14,468,63.07,57.6,9.46,263,51.84
2,40,10,18,10,51,42,199.4,102.19,13.77,6978,1003.19,42.21,5.25,566,93.17
2,60,20,30,10,81,62,324.5,155.85,21.13,22982,3294.77,63.24,7.71,992,149.19
2,60,20,56,2,81,62,140,516.89,71.58,23522,3207.43,104.75,14.58,1210,205.52
2,10,20,22,8,31,12,192.3,41.22,6.21,2786,438.32,19.67,2.71,504,82.45
2,10,20,68,5,31,12,356.5,61.6,8.52,12262,1651.75,16.25,2.12,504,82.5
2,26,10,4,5,37,28,36.5,134.25,19.4,1909,264.79,69.26,10.67,657,109.32
2,34,14,4,1,49,36,22.8,236.75,34.57,1955,267.95,133.2,20.9,805,133.17
2,34,14,44,3,49,36,152,192.72,29.68,15684,2600.51,51.23,6.99,618,110.42
2,42,16,42,7,59,44,315.6,150.48,20.5,17421,2424.39,45.1,5.74,763,128.17
2,52,20,5,8,73,54,60.7,149.14,22.34,2120,375.19,103.1,14.81,648,122.28
2,52,20,54,1,73,54,78.6,645.9,95.16,16664,2426.37,119.22,17.22,798,120.01
2,52,20,97,1,73,54,125.6,719.82,103.37,55535,7852.94,103.16,14.59,748,125.34
1,0,5,23,1,5,1,37,14.43,2.42,193,37.19,5.68,0.88,25,5.03
2,11,16,59,7,28,13,430.2,47.23,6.45,10848,1472.73,13.85,1.74,455,74.06
2,25,20,14,10,46,27,157.6,87.21,12.38,5060,715.38,44.19,6.07,918,150.71
2,25,20,71,2,46,27,161.6,261.06,36.31,19099,2591.4,52.48,7.41,979,161.28
2,38,14,34,4,53,40,156,181.17,26.76,12958,1926.43,52.36,7.05,547,100.93
2,43,20,6,0,64,45,20.3,373.89,54.11,3083,426.52,185.86,28.79,664,113.4
2,43,20,68,4,64,45,295.6,234.27,32.07,31666,4319.73,54.87,7.08,1021,172.35
2,60,4,1,9,65,62,31.5,97.97,12.29,744,100.27,73.56,10.79,444,87.13
2,2,10,2,2,13,4,17.7,27.91,4.44,102,15.56,20.17,3.24,87,16.64
2,14,12,36,6,27,16,232,60.35,8.67,7133,1068.23,19.13,2.49,490,79.9
2,22,16,31,4,39,24,141.9,111.76,17.49,7038,1219.25,41.62,5.79,864,143.54
2,22,16,55,4,39,24,238.6,123.02,17.77,16594,2454.3,31.7,4.22,648,106.83
2,29,20,30,3,50,31,108.5,172.77,26.9,9045,1499.29,57.66,8.31,901,147.81
2,29,20,77,1,50,31,97.5,483.89,69.59,25647,3645.76,80.42,11.73,1008,170.38
2,41,16,10,2,58,43,39,265.23,37.47,4800,663.71,107.23,15.9,473,88.35
2,58,20,1,2,79,60,23.3,227.3,33.41,944,148.56,195.88,30.48,944,141.97
2,58,20,37,9,79,60,357.4,161.41,21.63,16937,2310.93,58.38,7.13,738,110.99
2,58,20,96,8,79,60,798.7,176.55,23.15,36573,4935.5,50.32,5.68,888,133.55
2,4,14,28,10,19,6,294.8,16.9,2.53,1776,288.71,7.07,0.91,180,29.32
2,27,20,91,9,48,29,839.3,82.65,10.93,27731,3737.54,25.05,2.91,945,159.68
2,30,10,24,9,41,32,233.6,78.98,11.16,8221,1276.73,31.66,3.93,576,95.38
2,42,18,17,4,61,44,89,225.19,31.39,10453,1428.6,76.73,10.88,623,104.94
2,42,18,44,2,61,44,109.6,391.08,54.17,27326,3735.21,77.27,10.75,649,111.4
2,42,18,67,2,61,44,156.2,347.73,50.68,32363,4818.68,72.45,9.89,760,128.65
2,53,20,4,9,74,55,58.9,152.17,23.02,1850,335.81,107.28,15.65,723,119.61
2,53,20,72,10,74,55,843.9,124.99,16.13,16082,2167.3,44.77,5.02,976,166.68
1,0,2,2,6,2,1,25.9,3.86,0.55,20,2.79,2.16,0.34,15,3.06
2,20,18,66,9,39,22,613,67.05,8.96,21528,2901.23,21.06,2.53,809,133.49
