switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
1,0,2,4,10,2,1,56.2,2.78,0.42,35,5.07,1.64,7.38,30,405.8
2,14,12,14,6,27,16,101.5,55.65,8.16,2678,370.89,19.2,58.29,314,4597.9
2,21,18,18,7,40,23,144.4,91.1,13.11,6246,784.37,36.62,63.65,530,6199.21
2,30,20,26,8,51,32,227.5,98.51,14.08,10469,1386.33,37.2,52.98,735,8065.45
2,30,20,56,4,51,32,244.1,174.03,24.07,17106,2110.51,40.38,52.92,824,10105.01
2,40,18,32,8,59,42,277.9,125.55,17.69,15141,1935.83,46.04,62.5,514,7614.91
2,40,18,48,0,59,42,24.5,1429.1,204.5,14804,1951.5,210.08,733.78,915,8589.49
2,59,20,56,8,80,61,475.8,183.76,24.51,48520,5987.45,55.05,52.21,624,6811.57
1,0,5,11,0,5,1,13.7,21.75,3.46,77,13.64,10.22,22.41,44,290.13
2,15,16,18,7,32,17,144.1,57.93,8.47,3296,419.18,21.87,44.4,365,4274.93
2,15,16,40,3,32,17,138.6,104.93,15.22,8608,1123.22,23.95,41.03,468,3180.48
2,27,18,17,6,46,29,123.1,109.14,15.49,6092,774.38,43.07,84.29,643,7615.3
2,27,18,54,8,46,29,452.1,89.66,12.15,18750,2332.12,28.05,25.01,438,5636.64
2,37,20,21,9,58,39,209.5,116.2,16.12,11764,1462.59,45.3,67.3,543,5050.24
2,37,20,54,9,58,39,509,106.44,14.32,28393,3512.48,34.8,31.18,487,5410.38
2,48,16,19,6,65,50,138.3,171.64,24.62,8504,1109.86,61.16,117.38,553,6626.45
2,50,18,53,4,69,52,238.7,235.14,34.02,21643,2740.61,58.97,79.3,656,7095.81
2,6,20,81,7,27,8,584,30.22,4.43,8612,1092.94,8.73,3.85,266,1564.26
2,15,16,39,7,32,17,291.7,61.03,8.45,6530,809.14,17.91,17.77,382,2702.39
2,28,18,30,5,47,30,168.9,104.98,16.66,7762,1239.75,40.3,60.35,568,4820.01
2,28,18,46,10,47,30,481.4,82.72,11.17,14831,1845.84,28.58,22.52,611,7226.29
2,30,20,80,5,51,32,423.1,141.27,19.35,25203,3124.44,33.87,29.03,686,7413.96
2,42,18,72,8,61,44,600.4,133.13,17.85,24159,2998.35,38.89,28.98,689,8791.88
2,52,20,22,6,73,54,158.6,199.22,27.75,15881,1985.46,74.33,128.36,1173,7082.72
2,6,2,1,5,9,8,19.5,26.77,3.51,170,19.69,21.08,111.29,246,2145.69
2,12,8,16,5,21,14,95.6,54.21,8.29,2327,344.87,20.53,47.41,324,4086.71
2,25,12,7,3,38,27,38,108.58,18.7,1060,226.76,67.39,255.93,539,7807.28
2,37,18,10,1,56,39,31.4,275.25,41.27,4094,562.25,115.51,411.61,601,6636.03
2,37,18,60,5,56,39,323.2,172.96,23.58,21741,2683.07,43.3,48.53,527,5829.12
2,37,18,68,0,56,39,25.4,1836.97,259.97,22289,2900.42,229.13,559.26,944,5261.85
2,41,20,2,2,62,43,24.9,170.92,24.77,1013,125.76,135.06,605.68,674,5544.12
2,41,20,37,7,62,43,282.3,139.67,19.53,20771,2679.5,44.95,64.1,701,6806.66
2,52,14,30,7,67,54,236.5,172.66,23.66,22094,2794.17,54.47,92.19,754,7525.98
2,2,18,40,9,21,4,376.2,14.45,2.28,1743,228.67,4.92,3.67,152,1132.78
2,16,20,30,6,37,18,199.1,62.44,9.6,5438,797.24,23.05,35.65,682,5937.88
2,16,20,48,0,37,18,18.8,738.88,107.82,9104,1202.48,120.96,339.7,784,5036.18
2,21,18,31,4,40,23,142.1,114.82,17.29,5205,738.02,38.09,51.72,584,5298.04
2,21,18,74,10,40,23,763.7,61.6,8.25,24544,3020.06,19.55,13.23,847,6500.74
2,38,20,12,1,59,40,33.3,330.03,49.2,5566,742.9,128.38,440.43,563,6969.94
2,38,20,60,3,59,40,204.5,266.1,36.47,34451,4237.12,51.37,76.25,595,5037.37
2,46,4,1,7,51,48,28.5,99.51,12.54,814,108.71,81.72,581.65,573,7349.23
2,53,14,6,9,68,55,77.5,132.41,19.72,3032,453.23,84.88,256.6,542,6213.18
2,7,16,10,10,24,9,115.3,28.83,4.59,954,133.68,16.77,26,274,2732.57
2,9,20,74,2,30,11,166.4,109.99,15.55,11741,1445.29,20.2,27.5,264,3548.78
2,25,12,25,8,38,27,219.6,73.91,10.57,7652,1051.55,28.34,43.29,665,7720.43
2,31,18,15,6,50,33,111,126.96,17.95,6920,872.34,49.29,104.67,670,5231.34
2,31,18,63,4,50,33,275.1,172.46,23.71,16474,2046.31,37.7,44.07,535,6043.66
2,31,18,75,10,50,33,775.7,84.73,11.24,28826,3546.94,27.64,18.07,709,5010.02
2,43,20,10,7,64,45,91.5,155.36,22.5,5682,726.86,79.76,211.79,746,7108.13
2,43,20,57,0,64,45,26.4,1701.36,237.93,22836,2854.91,230.19,648.41,1062,8261.97
