switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,16,4,1,10,21,18,25.6,38.44,8.92,164,45.51,61.02,23.08,286,81.95
2,26,14,4,8,41,28,48.9,60.49,15.3,259,79.63,96.42,38.27,489,125.12
2,26,14,36,9,41,28,347.2,50.69,14.04,248,67.59,85.21,33.87,449,135.31
2,29,18,76,6,48,31,476.4,64.27,17.6,256,61.76,107.04,31.82,421,154.4
2,46,20,61,7,67,48,468.3,92.45,25.01,317,86.12,156.17,51.18,594,174.99
2,52,8,7,9,61,54,74.9,97.18,24.93,323,70.45,167.54,52.84,495,203.05
2,8,14,23,8,23,10,196,20.63,6.2,98,25.42,30.65,9.97,132,65.94
2,13,18,7,3,32,15,36.9,44.72,11.49,204,53.42,57.94,15.06,261,57.02
2,13,18,46,7,32,15,338.1,31.05,9.24,122,35.69,48.65,16.64,201,71.66
2,22,20,36,4,43,24,164.9,59.49,16.27,227,63.04,97.5,25.79,373,84.22
2,34,4,3,3,39,36,27.6,83.91,19.88,288,69.13,134.42,33.53,502,124.12
2,48,10,10,7,59,50,90,92.88,24.11,401,66.76,159.26,53.59,498,175.66
2,60,14,22,4,75,62,127.5,136.15,34.7,549,102.96,232.39,63.38,864,198.35
2,60,14,44,8,75,62,401.7,112.42,29.61,567,92.01,192.88,66.4,806,185.48
2,2,18,1,8,21,4,18.8,12.93,3.9,52,17.4,11.81,4.03,36,21.92
2,12,20,1,7,33,14,23,42.22,10.1,187,50.57,51.13,15.76,247,53.02
2,12,20,92,0,33,14,23.7,265.27,58.04,868,172.5,312.87,56.44,915,144.06
2,19,6,1,5,26,21,21.9,49.41,11.59,166,33.99,77.35,20.46,243,62.77
2,32,20,1,0,53,34,18.5,75.95,19.19,197,41.84,124.76,37.15,248,84.62
2,32,20,46,6,53,34,293.5,66.53,19.05,243,57.38,117.11,34.45,357,121.13
2,32,20,99,3,53,34,333.3,91.63,24.41,253,70.03,156.59,41.04,437,122.83
2,42,14,33,1,57,44,64,167.19,40.89,354,77.45,282.22,59.08,656,123.27
2,42,14,37,9,57,44,362.5,77.13,21.05,282,66.54,134.14,46.01,450,144.9
2,50,16,17,0,67,52,29.6,208.78,49.05,466,97.83,295.47,72.42,694,132.41
2,3,20,10,3,24,5,41.7,20.36,6.06,89,20.9,20.74,5.85,71,34.84
2,3,20,56,1,24,5,71.9,31.88,8.96,94,23.11,41.17,8.92,166,39.81
2,15,8,10,7,24,17,86.3,34.14,9.14,249,55.29,56.7,17.14,252,68.74
2,28,20,7,6,49,30,61.2,63.77,17.13,202,55.23,101.65,30.63,378,98.42
2,28,20,93,4,49,30,394.7,70.98,19.63,253,54.32,121.71,32.78,387,117.62
2,33,4,4,9,38,35,54.4,67.28,16.71,319,65.4,114.72,40.41,502,136.96
2,45,10,4,4,56,47,27.1,98.52,24.78,297,62.28,171.73,47.7,534,172.52
2,52,14,20,1,67,54,52.9,169.4,41.99,365,86.6,286.45,64.98,835,173.93
2,4,20,17,6,25,6,113.5,16.33,5.57,86,23.64,20.35,6.68,74,48.06
2,4,20,81,0,25,6,18.1,143.37,31.06,764,158.82,157.85,28.2,781,110.45
2,17,18,10,3,36,19,47.6,52.31,13.91,158,47.6,80.76,20.62,285,74.46
2,17,18,69,8,36,19,572.9,36.39,10.8,174,52.81,59.97,19.61,314,131.11
2,21,20,15,10,42,23,168.6,41.24,12.41,202,46.91,69.48,26.64,289,146.49
2,21,20,45,7,42,23,336.1,45.84,13.32,180,56.77,75.84,25.2,346,108.91
2,32,18,23,0,51,34,24.1,198.09,45.35,667,145.62,283.32,59.88,964,200.39
2,32,18,58,7,51,34,433.5,65.73,18.23,236,57.13,111.62,37.33,359,142.3
2,46,20,72,8,67,48,619.8,87.12,24.09,335,76.3,149.91,50.13,453,170.66
2,58,14,44,9,73,60,447.6,99.56,27.55,366,86.95,180.68,69.46,550,181.89
2,0,18,24,9,19,2,230.9,7.96,3.13,61,13.7,5.44,1.93,36,17.01
2,0,18,42,5,19,2,225.4,7.95,3.3,61,16.31,6.88,2.13,32,9.79
2,0,18,81,0,19,2,16.5,65.27,15.48,520,111.42,60.3,11.27,526,76.81
2,15,20,28,1,36,17,46.4,78.28,20.23,237,62.44,116.55,24.06,396,85.83
2,26,6,5,1,33,28,22.7,83.3,19.11,195,49.76,119.74,30.29,358,100.53
2,30,12,25,7,43,32,189.2,63.29,16.7,296,58.48,105.22,34.35,341,123.26
2,41,20,83,2,62,43,211.7,132.6,34.6,341,80.75,231.61,59.95,588,153.72
2,59,16,20,8,76,61,180.3,103.72,28.87,350,84.3,188.36,66.09,475,176.25
2,59,16,57,0,76,61,61.2,347.47,82.69,469,117.83,568.43,104.91,994,163.14
1,0,10,52,9,10,1,479.4,5.45,2.83,58,15.98,2.18,1.33,19,10.93
2,13,18,25,5,32,15,142.7,36.31,10.28,153,43.77,55.25,15.71,218,85.65
2,22,20,14,3,43,24,61.3,65.29,17.23,237,58.46,102.06,27.11,371,104.08
2,22,20,43,1,43,24,65.3,108.19,27.74,214,70.83,180.49,36.77,510,118.88
2,22,20,67,3,43,24,225.9,67.86,18.16,216,70.07,110.79,28.97,352,80.25
2,29,10,15,4,40,31,80.3,72.02,18.38,231,67.98,122.74,33.87,476,136.95
2,47,20,21,3,68,49,94.2,117.3,30.83,305,73,202.8,54.83,454,133.9
2,47,20,36,6,68,49,252.3,98.74,26.42,421,82.33,167.37,49.47,574,162.96
2,47,20,73,4,68,49,341.5,108.69,29.61,344,74.8,193.33,51.32,508,128.64
2,62,8,12,1,71,64,29.2,211.95,49.8,395,86.43,330.65,74.92,637,119.05
2,2,18,22,3,21,4,75.1,15.94,5.05,60,17.31,18.03,5.06,77,20.24
2,2,18,77,4,21,4,324.3,13.56,4.58,84,20.69,15.88,4.86,80,32
2,17,20,27,9,38,19,262.4,35.46,10.78,150,37.59,57.87,21.44,239,113.6
2,17,20,51,4,38,19,224.5,47.63,13.46,160,41.69,77.4,20.96,225,86.14
2,17,20,67,3,38,19,221.8,55.46,14.98,184,50.38,87.3,22.85,308,87.75
2,27,8,3,0,36,29,11.6,90.43,20.14,432,91.22,137.5,33.59,476,102.55
2,29,20,9,5,50,31,65.2,65.92,18.34,239,58.52,113.28,31.61,351,99.39
2,29,20,79,3,50,31,268,83.65,22.39,243,58.28,142.42,37.12,392,101.02
2,45,18,28,2,64,47,87.6,134.26,34.24,385,74.37,228.15,61.38,634,139.29
2,61,20,31,6,82,63,216.9,118.99,32.45,385,91.79,210.22,66.25,563,169.26
2,61,20,36,3,82,63,144.1,156.12,40.3,397,93.48,267.32,68.17,676,128.31
2,8,10,17,7,19,10,128.2,20.51,5.85,99,24.76,32.29,10.82,147,69.16
2,13,12,2,9,26,15,34.4,36.86,8.94,217,50.82,49.22,15.91,234,72.61
2,26,18,39,7,45,28,295.5,54.68,15.4,209,58.92,92.03,30.22,368,110.65
2,31,20,17,1,52,33,40.1,121.2,30.37,257,63.76,190.77,43.26,608,133.16
2,31,20,89,8,52,33,746.2,63.09,17.51,249,59.03,103.83,32.27,377,116.46
2,43,14,42,1,58,45,77.4,175.71,43.21,405,83,297.51,61.35,646,137.13
2,57,20,11,3,78,59,65.1,130.91,33.89,353,82.94,226.76,64.02,530,151.7
2,57,20,42,7,78,59,343.2,105.1,29.51,489,93.56,190.96,58.26,664,147.08
2,57,20,81,8,78,59,706.4,108.82,29.12,401,93.94,183.2,61.86,507,167.18
2,4,12,28,9,17,6,263.7,12.48,4,71,17.78,17.44,6.68,88,53.16
2,11,16,12,4,28,13,64.1,36.8,9.61,158,41.84,51.05,13.43,218,41.86
2,19,18,55,9,38,21,516.8,38.81,11.42,226,64.48,63.66,22.59,300,112.79
2,37,20,27,8,58,39,241.9,68.92,19.9,251,57.9,122.84,42.32,360,137.69
2,37,20,98,4,58,39,428.4,90.91,24.59,277,65.92,155.99,41.46,464,205.81
2,45,12,33,0,58,47,25.4,349.45,81.61,539,146.54,534.69,96.89,1544,270.3
2,55,14,33,1,70,57,79.2,191.16,47.19,415,92.23,326.3,72.23,803,135.8
2,55,14,43,7,70,57,331.7,103.3,28.1,341,82.95,184.45,60.17,459,138.04
2,3,18,3,3,22,5,20.7,16.23,5.01,71,19.95,17,4.35,55,18.99
2,3,18,70,3,22,5,226.6,18.77,5.66,97,21.86,23.11,6.43,94,30.22
2,12,20,31,9,33,14,296.6,27.94,8.63,180,44.96,42.45,12.72,210,41.8
2,12,20,67,3,33,14,220.2,42.45,11.89,216,52.67,65.17,17.34,212,48.4
2,19,8,15,2,28,21,47.6,65.13,15.82,164,41.34,106.01,24.26,393,68.71
2,30,18,28,7,49,32,218.9,62.3,17.33,220,64.89,105.5,33.1,408,105.32
2,30,18,37,6,49,32,245.6,64.82,17.93,226,55.21,109.76,32.94,373,128.01
2,43,20,16,1,64,45,31.1,177.07,43.27,360,90.46,276.75,57.83,801,152.58
2,43,20,86,4,64,45,381.2,102.44,27.78,291,69.47,179.68,47.38,430,111.85
2,51,6,1,10,58,53,22.9,110.26,25.3,312,69.5,170.83,63.67,451,138.91
2,3,16,12,3,20,5,47.3,18.56,5.42,79,19.33,20.61,5.52,99,28.62
2,3,16,53,2,20,5,121.9,21.29,6.24,67,18.05,28.89,6.21,184,50.8
2,13,20,22,9,34,15,215.8,31.45,9.24,183,40.22,45.98,16.07,225,103.62
2,13,20,77,3,34,15,251.5,44.1,12.4,159,37.33,69.52,18.1,207,51.96
2,20,14,3,0,35,22,16.4,66.22,15.94,302,61.89,97.99,24.55,373,86.26
2,30,16,10,4,47,32,52.5,74.1,19.52,245,60.1,123.66,32.56,351,84.63
2,30,16,56,5,47,32,307.1,69.25,18.76,227,62.8,117.91,32.55,403,119.45
2,44,18,73,0,63,46,47.9,371.21,89.19,548,123.83,619.21,110.58,1055,176.56
2,61,20,27,4,82,63,156.1,130.69,35.01,380,84.1,233.07,63.26,505,136.34
2,61,20,39,4,82,63,210.7,130.58,35.5,476,88.39,235.73,63.97,594,135.38
2,61,20,80,7,82,63,625.7,114.33,31.44,511,95.15,202.65,60.64,623,125.72
2,4,10,18,7,15,6,141.4,14.36,4.09,89,18.33,19.21,5.95,90,44.09
2,10,12,10,6,23,12,77.2,28.5,7.61,185,40.3,41.31,11.69,169,42.32
2,26,16,9,2,43,28,37.6,76.46,19.53,183,47.39,124.52,32.45,303,78.26
2,26,16,43,6,43,28,281.6,57.49,15.83,239,53.17,96.93,28.52,290,85.44
2,31,18,46,5,50,33,255.5,71.01,19.47,258,51.64,121.52,34.27,414,88.93
2,47,20,53,2,68,49,149.9,138.44,36.91,330,77.4,251.75,65.79,537,129.85
2,62,4,2,0,67,64,27,146.56,33.04,433,85.29,232.96,69.66,474,140.43
2,0,12,8,8,13,2,74.5,7.37,2.44,44,13.35,5.72,1.98,36,16.35
2,18,18,6,8,37,20,66,39.79,11.56,184,61.45,64.86,22.17,257,77.64
2,18,18,71,0,37,20,27.6,249.24,55.87,731,157.37,317.75,60.16,781,120.54
2,23,20,94,2,44,25,215.6,83.3,22.27,195,49.55,142.3,31.33,350,96.31
2,34,18,5,1,53,36,17.5,110.91,25.76,317,52.83,163.77,43.36,427,95.89
2,43,20,36,9,64,45,355.7,78.82,22.23,380,73.71,137.6,52.47,509,138.85
2,54,10,17,3,65,56,83.2,128.34,32.77,333,76.04,224.92,63.27,513,140.25
2,0,18,2,4,19,2,19.1,11.52,3.57,59,15.78,7.17,1.95,29,6.22
2,0,18,74,4,19,2,311.3,8.14,3.37,51,13.11,7.66,2.27,40,11.71
2,9,20,13,6,30,11,94.4,27.8,8.1,188,41.93,38.42,11.7,204,56.51
2,9,20,37,0,30,11,18.2,125.49,28.25,877,176.9,143.19,28.02,916,131.87
2,9,20,75,6,30,11,469.1,24.88,7.89,205,49,37.79,11.78,163,68.94
2,24,8,2,3,33,26,24.2,59.79,14.47,156,34.66,95.58,26.47,257,62.95
2,32,20,28,7,53,34,218.7,67.01,18.62,218,55.33,112.27,35.27,315,99.1
2,32,20,37,5,53,34,200.1,74.55,20.36,257,56.83,125.08,34.48,356,97.9
2,41,4,4,7,46,43,39,88.97,21.4,380,63.08,144.56,43.97,428,113.58
2,53,14,37,7,68,55,300,99.69,27.03,456,87.76,178.03,58.8,621,144.46
2,8,16,44,4,25,10,189.3,26.34,7.74,115,28.46,40.11,10.83,181,53.71
2,15,18,26,10,34,17,278.3,31.74,9.53,147,34.64,50.7,19.92,236,99.21
2,15,18,55,4,34,17,239.5,42.83,12.07,173,39.15,69.52,19.09,252,92.27
2,15,18,81,0,34,17,25.9,251.27,54.22,844,168.58,278.76,48.46,893,166.58
2,25,20,14,6,46,27,101.2,54.91,15.75,183,45.98,92.56,28.15,313,81.81
2,25,20,63,8,46,27,529.3,51.45,14.75,200,42.83,85.08,28.16,302,104.34
2,25,20,83,1,46,27,112.5,128.15,32.8,242,56.91,216.36,43.66,489,95.67
2,38,6,7,10,45,40,92.3,69.04,17.97,334,55.22,122.46,47.61,443,122.11
2,47,8,10,5,56,49,74.7,95.69,25.02,298,63.54,170.19,49.71,395,135.69
2,61,18,39,7,80,63,307.4,110.9,30.89,388,86.88,201.42,66.82,493,156.6
2,4,20,32,7,25,6,233.2,15.03,5.29,88,22.94,19.1,6.21,92,38.49
2,4,20,57,0,25,6,16.8,110.3,24.92,785,165.33,116.01,21.24,806,114.99
2,4,20,72,10,25,6,737.1,15.03,5.04,117,27.93,16.96,7.15,71,31.64
2,9,12,32,10,22,11,337.2,20.21,6.11,127,36.4,32.23,13.45,133,66.69
2,21,14,49,10,36,23,511.4,39.95,11.51,155,39.26,67.91,27.6,260,72.4
2,35,18,12,2,54,37,47.6,98.36,25.7,320,65.23,169.1,45.21,477,100.76
2,35,18,36,8,54,37,315,67.47,18.88,257,57.87,116.38,36.32,326,93.61
2,42,20,6,3,63,44,41.2,101.5,26.03,257,63.97,169.22,49.57,454,100.73
2,42,20,38,7,63,44,298.2,82.65,22.98,316,67.33,143.58,47.63,446,147.42
2,62,16,4,2,79,64,21.7,162.3,38.19,421,77.38,263.59,62.93,497,171.29
2,62,16,43,7,79,64,361.6,113.72,30.97,416,86.79,203.62,68.24,605,191.97
2,2,18,8,7,21,4,70.7,12.59,4.41,53,17.48,13.08,4.07,52,29.06
2,2,18,66,1,21,4,82.4,27.28,7.53,90,22.56,35.34,7.33,171,34.49
2,2,18,75,5,21,4,391.6,11.24,4.26,85,20.09,14.26,4.36,83,31.2
2,15,20,23,0,36,17,19,132,31.51,817,167.51,158.21,32.37,861,149.31
2,15,20,78,1,36,17,99.5,89.14,22.62,190,50.88,139.34,28.56,403,87.5
2,24,2,1,5,27,26,21.3,57.18,13.23,170,37.63,97.46,29.62,276,83.17
2,35,14,14,3,50,37,65.3,90.75,23.5,245,54.21,154.49,41.93,412,102.85
2,45,16,48,0,62,47,46.3,283.61,69.3,521,142.3,469.98,91.31,1251,205.78
2,59,20,17,4,80,61,105,130.22,34.43,388,84.36,228.59,64.65,512,147.48
2,59,20,39,3,80,61,169.3,142.22,37.79,383,89.06,252.76,67.36,597,154.85
2,59,20,78,10,80,61,837.8,103.16,28.41,371,88.77,178.53,74.27,468,166.6
1,0,2,3,6,2,1,30.2,4.04,0.94,22,4.99,2.85,0.69,15,2.69
2,13,10,18,4,24,15,88.3,36.78,9.84,129,33.97,60.65,16.18,209,46.7
2,26,16,12,5,43,28,79.3,61.85,16.75,223,48.93,103.56,29.82,343,105.18
2,26,16,38,3,43,28,136.3,74.83,19.73,220,47.79,126.26,33.09,314,75.91
2,32,20,32,6,53,34,208.1,69.59,19.25,242,58.4,116.97,34.08,367,116.41
2,32,20,87,10,53,34,903.5,58.26,16.93,248,71.7,100.39,39.7,446,150.33
2,46,4,4,10,51,48,62.6,81.73,21.27,356,64.09,148.04,58.38,401,127.49
2,53,20,24,4,74,55,117.3,125.6,32.59,380,78.89,213.21,55.19,507,121.67
2,53,20,46,9,74,55,461.6,93.99,26.32,327,83.19,166.6,64.55,465,176.06
2,8,8,4,4,17,10,31.1,26.21,6.4,127,33.51,36.53,8.91,156,32.1
2,9,18,22,0,28,11,16.8,92.5,22.19,814,179.71,112.32,21.74,843,127.45
2,9,18,58,5,28,11,308.6,26.42,8.02,155,39.44,40.58,12.93,150,64.33
2,20,20,20,8,41,22,179.3,42.09,12.45,157,45.67,69.92,23.89,296,106.71
2,36,12,5,5,49,38,45.8,76.29,20.36,230,55.04,134.56,40.59,364,88.9
2,43,20,15,0,64,45,26.9,176.13,43.3,455,104.45,281.15,66.01,532,129.68
2,43,20,62,6,64,45,412.2,89.62,24.45,349,68.36,154.21,44.05,436,102.95
2,56,18,4,3,75,58,37.8,114.87,30.11,465,90.35,198.49,63.47,676,135.96
2,56,18,81,1,75,58,143.8,222.41,55.59,386,87.64,389.27,76.29,644,131.51
2,0,20,31,0,21,2,15,39.53,10.25,267,71.75,32.87,6.38,265,37.19
2,0,20,46,10,21,2,475.4,7.2,3.24,50,13.66,5.07,1.96,30,18.68
2,18,10,6,10,29,20,76.4,38.42,10.09,153,41.94,60.71,20.21,273,81.68
2,24,20,1,4,45,26,18.6,48.01,13.31,126,32.71,78.01,27.16,163,78.97
2,24,20,51,3,45,26,176.9,69.25,19.11,195,52.26,119.34,30.9,363,89.65
2,24,20,91,0,45,26,39.4,291.37,67.51,664,150.93,430.53,75.32,1407,207.62
2,37,16,2,5,54,39,30.2,77.75,20.18,307,51.71,138.21,44.42,367,120.23
2,37,16,57,5,54,39,317.2,80.98,22.1,249,60.11,142.87,39.73,355,106.83
2,41,18,4,6,60,43,44.6,76.61,21.44,236,60.75,138.68,46.31,436,128.34
2,41,18,70,9,60,43,659.5,73.86,20.92,283,61.76,130.15,48.99,385,147.41
2,61,20,19,4,82,63,116.1,133.16,34.9,614,106,231.4,63.54,794,134.86
2,61,20,79,9,82,63,795.7,105.98,29.59,406,86.59,188.76,73.81,585,159.15
2,6,12,25,9,19,8,240.6,16.51,4.98,138,32.76,23.97,8.82,115,64.21
2,15,20,3,1,36,17,19.6,53.67,13.23,195,47.88,69.23,16.81,264,50.61
2,15,20,41,4,36,17,182.9,44.54,12.42,200,58.22,69.49,19.18,304,76.01
2,15,20,86,2,36,17,193.8,58.67,16.23,153,41.62,98.95,20.76,309,78.27
2,28,10,7,4,39,30,47.2,68.47,17.38,203,53.31,113.37,30.5,338,99.53
2,30,12,26,4,43,32,126.7,71.01,19.24,214,49.12,128.36,33.74,335,91.48
2,43,18,31,7,62,45,247.4,84.31,23.15,317,69.21,146.56,48.67,508,159.48
2,43,18,49,0,62,45,31,370.32,87.26,475,131.39,567.39,98.91,1014,168.55
2,43,18,77,0,62,45,49.2,366.83,89.76,493,126.69,621.12,107.52,1235,210.93
2,56,20,27,1,77,58,69.3,190.26,47.22,518,101.06,320.13,73.53,826,143.45
2,56,20,34,6,77,58,236.7,115.95,30.66,350,80.07,196.39,57.99,498,152.77
2,56,20,67,5,77,58,398.3,121.02,32.11,364,78.44,207.29,59.05,506,145.73
2,8,4,3,5,13,10,23.8,20,5.13,51,11.41,30.97,9.59,68,59.37
2,16,16,1,7,33,18,23.8,48.66,11.18,155,39.08,61.68,19.57,174,77.72
2,16,16,59,1,33,18,80.7,85.23,22.38,166,47.51,142.42,29.21,369,74.72
2,22,20,32,0,43,24,23.9,185.02,43.14,720,157.42,242.13,53.18,768,127.97
2,22,20,57,1,43,24,82.4,107.08,28.1,220,55.63,182.11,37.04,511,105.32
2,31,18,18,1,50,33,40.3,117.25,29.26,256,57.13,184.24,44.83,472,124.7
2,48,20,23,7,69,50,180.3,94.51,25.87,308,69.79,162.92,50.42,386,112.01
2,48,20,47,4,69,50,216.6,112.05,30.29,335,74.75,198.12,52.04,449,105.57
2,48,20,92,8,69,50,794.2,93.18,25.14,343,77.49,156.36,53.18,491,156.3
2,60,4,1,2,65,62,26,133.92,31.14,394,75.37,221.23,71.47,492,159.13
2,0,14,7,9,15,2,74.4,7.37,2.63,50,13.87,5.28,1.82,29,17.06
